l1,l2,syntactic_dist,genetic_dist,has_missing_syntax
glg,ukr,0.61,0.9231,True
glg,hsb,0.72,0.9231,True
glg,urd,0.77,0.9231,True
glg,urb,0.88,1.0,True
glg,uzb,0.72,1.0,True
glg,vep,0.72,1.0,True
glg,wbp,0.67,1.0,True
glg,cym,0.65,0.9231,True
glg,hyw,,,True
glg,wol,0.66,1.0,True
glg,sah,0.89,1.0,True
glg,nhi,0.72,1.0,True
kat,deu,0.53,1.0,False
kat,aln,0.55,1.0,True
kat,got,0.67,1.0,True
kat,guj,0.57,1.0,False
kat,heb,0.56,1.0,False
kat,azz,0.8,1.0,True
kat,hin,0.41,1.0,False
kat,hit,0.67,1.0,True
kat,hun,0.46,1.0,False
kat,isl,0.56,1.0,False
kat,gle,0.69,1.0,False
kat,ita,0.55,1.0,False
kat,quc,0.58,1.0,False
kat,xnr,0.55,1.0,True
kat,krl,0.55,1.0,True
kat,kxh,0.8,1.0,True
kat,kaz,0.8,1.0,True
kat,kir,0.7,1.0,False
kat,koi,0.67,1.0,False
kat,kpv,0.63,1.0,False
kat,lat,0.58,1.0,True
kat,lav,0.63,1.0,False
kat,lij,0.55,1.0,True
kat,lit,0.52,1.0,False
kat,olo,0.55,1.0,True
kat,nds,0.55,1.0,True
kat,mkd,0.7,1.0,False
kat,mar,0.66,1.0,False
kat,frm,0.55,1.0,True
kat,ell,0.54,1.0,False
kat,mdf,0.55,1.0,True
kat,yrl,0.55,1.0,True
kat,pcm,0.55,1.0,True
kat,kmr,0.77,1.0,False
kat,sme,0.63,1.0,False
kat,fro,0.61,1.0,True
kat,orv,0.55,1.0,True
kat,ota,0.55,1.0,True
kat,fas,0.55,1.0,False
kat,xpg,0.55,1.0,True
kat,pol,0.51,1.0,False
kat,por,0.58,1.0,False
kat,ron,0.5,1.0,False
kat,rus,0.46,1.0,False
kat,san,0.8,1.0,True
kat,gla,0.67,1.0,False
kat,hbs,0.55,1.0,False
kat,sms,0.55,1.0,True
kat,slk,0.55,1.0,True
kat,slv,0.57,1.0,False
kat,spa,0.54,1.0,False
kat,arb,0.75,1.0,False
kat,swe,0.6,1.0,False
kat,tam,0.6,1.0,False
kat,ttc,0.82,1.0,True
kat,tpn,0.55,1.0,True
kat,tur,0.5,1.0,False
kat,uig,0.61,1.0,False
kat,ukr,0.52,1.0,False
kat,hsb,0.55,1.0,True
kat,urd,0.55,1.0,False
kat,urb,0.72,1.0,False
kat,uzb,0.55,1.0,False
kat,vep,0.55,1.0,True
kat,wbp,0.55,1.0,False
kat,cym,0.67,1.0,False
kat,hyw,,,
kat,wol,0.68,1.0,False
kat,sah,0.66,1.0,False
kat,nhi,0.55,1.0,True
deu,aln,0.58,0.8571,True
deu,got,0.6,0.7143,True
deu,guj,0.67,0.8571,False
deu,heb,0.5,1.0,False
deu,azz,0.89,1.0,True
deu,hin,0.53,0.8571,False
deu,hit,0.65,0.8571,True
deu,hun,0.54,1.0,False
deu,isl,0.39,0.5714,False
deu,gle,0.68,0.8571,False
deu,ita,0.52,0.8571,False
deu,quc,0.61,1.0,False
deu,xnr,0.58,0.8571,True
deu,krl,0.58,1.0,True
deu,kxh,0.79,1.0,True
deu,kaz,0.79,1.0,True
deu,kir,0.68,1.0,False
deu,koi,0.68,1.0,False
deu,kpv,0.72,1.0,False
deu,lat,0.63,0.8571,True
deu,lav,0.5,0.8571,False
deu,lij,0.58,0.8571,True
deu,lit,0.56,0.8571,False
deu,olo,0.58,1.0,True
deu,nds,0.58,0.4286,True
deu,mkd,0.65,0.8571,False
deu,mar,0.64,0.8571,False
deu,frm,0.58,0.8571,True
deu,ell,0.46,0.8571,False
deu,mdf,0.58,1.0,True
deu,yrl,0.58,1.0,True
deu,pcm,0.58,0.4286,True
deu,kmr,0.7,0.8571,False
deu,sme,0.64,1.0,False
deu,fro,0.61,0.8571,True
deu,orv,0.58,0.8571,True
deu,ota,0.58,1.0,True
deu,fas,0.58,1.0,False
deu,xpg,0.58,0.8571,True
deu,pol,0.55,0.8571,False
deu,por,0.53,0.8571,False
deu,ron,0.54,0.8571,False
deu,rus,0.42,0.8571,False
deu,san,0.75,0.8571,True
deu,gla,0.61,0.8571,False
deu,hbs,0.58,1.0,False
deu,sms,0.58,1.0,True
deu,slk,0.58,0.8571,True
deu,slv,0.55,0.8571,False
deu,spa,0.5,0.8571,False
deu,arb,0.74,1.0,False
deu,swe,0.43,0.5714,False
deu,tam,0.63,1.0,False
deu,ttc,0.86,1.0,True
deu,tpn,0.58,1.0,True
deu,tur,0.64,1.0,False
deu,uig,0.66,1.0,False
deu,ukr,0.47,0.8571,False
deu,hsb,0.58,0.8571,True
deu,urd,0.66,0.8571,False
deu,urb,0.75,1.0,False
deu,uzb,0.58,1.0,False
deu,vep,0.58,1.0,True
deu,wbp,0.66,1.0,False
deu,cym,0.65,0.8571,False
deu,hyw,,,
deu,wol,0.6,1.0,False
deu,sah,0.69,1.0,False
deu,nhi,0.58,1.0,True
aln,got,0.7,0.6667,True
aln,guj,0.74,0.875,True
aln,heb,0.54,1.0,True
aln,azz,0.87,1.0,True
aln,hin,0.58,0.875,True
aln,hit,0.75,0.6667,True
aln,hun,0.55,1.0,True
aln,isl,0.6,0.8571,True
aln,gle,0.63,0.875,True
aln,ita,0.61,0.9,True
aln,quc,0.66,1.0,True
aln,xnr,0.0,0.875,True
aln,krl,0.0,1.0,True
aln,kxh,0.87,1.0,True
aln,kaz,0.87,1.0,True
aln,kir,0.73,1.0,True
aln,koi,0.75,1.0,True
aln,kpv,0.72,1.0,True
aln,lat,0.66,0.6667,True
aln,lav,0.63,0.6667,True
aln,lij,0.0,0.6667,True
aln,lit,0.61,0.75,True
aln,olo,0.0,1.0,True
aln,nds,0.0,0.8889,True
aln,mkd,0.73,0.8571,True
aln,mar,0.67,0.8571,True
aln,frm,0.0,0.6667,True
aln,ell,0.54,0.8333,True
aln,mdf,0.0,1.0,True
aln,yrl,0.0,1.0,True
aln,pcm,0.0,0.9231,True
aln,kmr,0.71,0.6667,True
aln,sme,0.74,1.0,True
aln,fro,0.69,0.6667,True
aln,orv,0.0,0.6667,True
aln,ota,0.0,1.0,True
aln,fas,0.0,1.0,True
aln,xpg,0.0,0.6667,True
aln,pol,0.6,0.8333,True
aln,por,0.61,0.9333,True
aln,ron,0.61,0.8889,True
aln,rus,0.57,0.8,True
aln,san,0.8,0.75,True
aln,gla,0.63,0.6667,True
aln,hbs,0.0,1.0,True
aln,sms,0.0,1.0,True
aln,slk,0.0,0.6667,True
aln,slv,0.64,0.8333,True
aln,spa,0.56,0.9231,True
aln,arb,0.67,1.0,True
aln,swe,0.64,0.8571,True
aln,tam,0.66,1.0,True
aln,ttc,0.86,1.0,True
aln,tpn,0.0,1.0,True
aln,tur,0.55,1.0,True
aln,uig,0.69,1.0,True
aln,ukr,0.61,0.8333,True
aln,hsb,0.0,0.6667,True
aln,urd,0.69,0.875,True
aln,urb,0.66,1.0,True
aln,uzb,0.0,1.0,True
aln,vep,0.0,1.0,True
aln,wbp,0.61,1.0,True
aln,cym,0.63,0.6667,True
aln,hyw,,,True
aln,wol,0.62,1.0,True
aln,sah,0.72,1.0,True
aln,nhi,0.0,1.0,True
got,guj,0.66,0.875,True
got,heb,0.58,1.0,True
got,azz,0.86,1.0,True
got,hin,0.71,0.875,True
got,hit,0.49,0.6667,True
got,hun,0.7,1.0,True
got,isl,0.58,0.7143,True
got,gle,0.57,0.875,True
got,ita,0.54,0.9,True
got,quc,0.42,1.0,True
got,xnr,0.7,0.875,True
got,krl,0.7,1.0,True
got,kxh,0.78,1.0,True
got,kaz,0.78,1.0,True
got,kir,0.83,1.0,True
got,koi,0.85,1.0,True
got,kpv,0.8,1.0,True
got,lat,0.32,0.6667,True
got,lav,0.76,0.6667,True
got,lij,0.7,0.6667,True
got,lit,0.6,0.75,True
got,olo,0.7,1.0,True
got,nds,0.7,0.7778,True
got,mkd,0.71,0.8571,True
got,mar,0.79,0.8571,True
got,frm,0.7,0.6667,True
got,ell,0.63,0.8333,True
got,mdf,0.7,1.0,True
got,yrl,0.7,1.0,True
got,pcm,0.7,0.8462,True
got,kmr,0.69,0.6667,True
got,sme,0.82,1.0,True
got,fro,0.38,0.6667,True
got,orv,0.7,0.6667,True
got,ota,0.7,1.0,True
got,fas,0.7,1.0,True
got,xpg,0.7,0.6667,True
got,pol,0.55,0.8333,True
got,por,0.6,0.9333,True
got,ron,0.57,0.8889,True
got,rus,0.67,0.8,True
got,san,0.81,0.75,True
got,gla,0.64,0.6667,True
got,hbs,0.7,1.0,True
got,sms,0.7,1.0,True
got,slk,0.7,0.6667,True
got,slv,0.56,0.8333,True
got,spa,0.67,0.9231,True
got,arb,0.7,1.0,True
got,swe,0.6,0.7143,True
got,tam,0.8,1.0,True
got,ttc,0.87,1.0,True
got,tpn,0.7,1.0,True
got,tur,0.77,1.0,True
got,uig,0.84,1.0,True
got,ukr,0.63,0.8333,True
got,hsb,0.7,0.6667,True
got,urd,0.71,0.875,True
got,urb,0.8,1.0,True
got,uzb,0.7,1.0,True
got,vep,0.7,1.0,True
got,wbp,0.63,1.0,True
got,cym,0.64,0.6667,True
got,hyw,,,True
got,wol,0.62,1.0,True
got,sah,0.83,1.0,True
got,nhi,0.7,1.0,True
guj,heb,0.7,1.0,False
guj,azz,0.92,1.0,True
guj,hin,0.54,0.375,False
guj,hit,0.59,0.875,True
guj,hun,0.61,1.0,False
guj,isl,0.72,0.8571,False
guj,gle,0.73,0.875,False
guj,ita,0.58,0.9,False
guj,quc,0.67,1.0,False
guj,xnr,0.74,0.625,True
guj,krl,0.74,1.0,True
guj,kxh,0.67,1.0,True
guj,kaz,0.67,1.0,True
guj,kir,0.68,1.0,False
guj,koi,0.69,1.0,False
guj,kpv,0.64,1.0,False
guj,lat,0.67,0.875,True
guj,lav,0.79,0.875,False
guj,lij,0.74,0.875,True
guj,lit,0.68,0.75,False
guj,olo,0.74,1.0,True
guj,nds,0.74,0.8889,True
guj,mkd,0.63,0.8571,False
guj,mar,0.58,0.625,False
guj,frm,0.74,0.875,True
guj,ell,0.72,0.8333,False
guj,mdf,0.74,1.0,True
guj,yrl,0.74,1.0,True
guj,pcm,0.74,0.9231,True
guj,kmr,0.74,0.75,False
guj,sme,0.71,1.0,False
guj,fro,0.67,0.875,True
guj,orv,0.74,0.875,True
guj,ota,0.74,1.0,True
guj,fas,0.74,1.0,False
guj,xpg,0.74,0.875,True
guj,pol,0.59,0.8333,False
guj,por,0.64,0.9333,False
guj,ron,0.65,0.8889,False
guj,rus,0.68,0.8,False
guj,san,0.73,0.625,True
guj,gla,0.76,0.875,False
guj,hbs,0.74,1.0,False
guj,sms,0.74,1.0,True
guj,slk,0.74,0.875,True
guj,slv,0.62,0.8333,False
guj,spa,0.69,0.9231,False
guj,arb,0.8,1.0,False
guj,swe,0.69,0.8571,False
guj,tam,0.67,1.0,False
guj,ttc,0.93,1.0,True
guj,tpn,0.74,1.0,True
guj,tur,0.74,1.0,False
guj,uig,0.71,1.0,False
guj,ukr,0.62,0.8333,False
guj,hsb,0.74,0.875,True
guj,urd,0.39,0.375,False
guj,urb,0.67,1.0,False
guj,uzb,0.74,1.0,False
guj,vep,0.74,1.0,True
guj,wbp,0.77,1.0,False
guj,cym,0.76,0.875,False
guj,hyw,,,
guj,wol,0.77,1.0,False
guj,sah,0.69,1.0,False
guj,nhi,0.74,1.0,True
heb,azz,0.85,1.0,True
heb,hin,0.53,1.0,False
heb,hit,0.7,1.0,True
heb,hun,0.52,1.0,False
heb,isl,0.48,1.0,False
heb,gle,0.55,1.0,False
heb,ita,0.49,1.0,False
heb,quc,0.62,1.0,False
heb,xnr,0.54,1.0,True
heb,krl,0.54,1.0,True
heb,kxh,0.85,1.0,True
heb,kaz,0.85,1.0,True
heb,kir,0.73,1.0,False
heb,koi,0.73,1.0,False
heb,kpv,0.72,1.0,False
heb,lat,0.62,1.0,True
heb,lav,0.55,1.0,False
heb,lij,0.54,1.0,True
heb,lit,0.62,1.0,False
heb,olo,0.54,1.0,True
heb,nds,0.54,1.0,True
heb,mkd,0.65,1.0,False
heb,mar,0.73,1.0,False
heb,frm,0.54,1.0,True
heb,ell,0.47,1.0,False
heb,mdf,0.54,1.0,True
heb,yrl,0.54,1.0,True
heb,pcm,0.54,1.0,True
heb,kmr,0.67,1.0,False
heb,sme,0.7,1.0,False
heb,fro,0.64,1.0,True
heb,orv,0.54,1.0,True
heb,ota,0.54,1.0,True
heb,fas,0.54,1.0,False
heb,xpg,0.54,1.0,True
heb,pol,0.48,1.0,False
heb,por,0.46,1.0,False
heb,ron,0.47,1.0,False
heb,rus,0.43,1.0,False
heb,san,0.8,1.0,True
heb,gla,0.59,1.0,False
heb,hbs,0.54,1.0,False
heb,sms,0.54,1.0,True
heb,slk,0.54,1.0,True
heb,slv,0.51,1.0,False
heb,spa,0.44,1.0,False
heb,arb,0.6,0.5,False
heb,swe,0.56,1.0,False
heb,tam,0.7,1.0,False
heb,ttc,0.82,1.0,True
heb,tpn,0.54,1.0,True
heb,tur,0.63,1.0,False
heb,uig,0.76,1.0,False
heb,ukr,0.47,1.0,False
heb,hsb,0.54,1.0,True
heb,urd,0.67,1.0,False
heb,urb,0.77,1.0,False
heb,uzb,0.54,1.0,False
heb,vep,0.54,1.0,True
heb,wbp,0.62,1.0,False
heb,cym,0.57,1.0,False
heb,hyw,,,
heb,wol,0.54,1.0,False
heb,sah,0.79,1.0,False
heb,nhi,0.54,1.0,True
azz,hin,0.95,1.0,True
azz,hit,1.0,1.0,True
azz,hun,0.8,1.0,True
azz,isl,0.89,1.0,True
azz,gle,0.76,1.0,True
azz,ita,0.83,1.0,True
azz,quc,0.74,1.0,True
azz,xnr,0.87,1.0,True
azz,krl,0.87,1.0,True
azz,kxh,0.84,1.0,True
azz,kaz,0.84,1.0,True
azz,kir,0.92,1.0,True
azz,koi,1.0,1.0,True
azz,kpv,0.85,1.0,True
azz,lat,0.81,1.0,True
azz,lav,0.82,1.0,True
azz,lij,0.87,1.0,True
azz,lit,0.77,1.0,True
azz,olo,0.87,1.0,True
azz,nds,0.87,1.0,True
azz,mkd,0.84,1.0,True
azz,mar,0.93,1.0,True
azz,frm,0.87,1.0,True
azz,ell,0.8,1.0,True
azz,mdf,0.87,1.0,True
azz,yrl,0.87,1.0,True
azz,pcm,0.87,1.0,True
azz,kmr,0.93,1.0,True
azz,sme,0.84,1.0,True
azz,fro,0.79,1.0,True
azz,orv,0.87,1.0,True
azz,ota,0.87,1.0,True
azz,fas,0.87,1.0,True
azz,xpg,0.87,1.0,True
azz,pol,0.83,1.0,True
azz,por,0.83,1.0,True
azz,ron,0.77,1.0,True
azz,rus,0.85,1.0,True
azz,san,0.89,1.0,True
azz,gla,0.76,1.0,True
azz,hbs,0.87,1.0,True
azz,sms,0.87,1.0,True
azz,slk,0.87,1.0,True
azz,slv,0.88,1.0,True
azz,spa,0.85,1.0,True
azz,arb,0.73,1.0,True
azz,swe,0.88,1.0,True
azz,tam,0.94,1.0,True
azz,ttc,0.3,1.0,True
azz,tpn,0.87,1.0,True
azz,tur,0.8,1.0,True
azz,uig,0.93,1.0,True
azz,ukr,0.83,1.0,True
azz,hsb,0.87,1.0,True
azz,urd,0.93,1.0,True
azz,urb,0.94,1.0,True
azz,uzb,0.87,1.0,True
azz,vep,0.87,1.0,True
azz,wbp,0.77,1.0,True
azz,cym,0.76,1.0,True
azz,hyw,,,True
azz,wol,0.88,1.0,True
azz,sah,0.92,1.0,True
azz,nhi,0.87,0.1667,True
hin,hit,0.65,0.875,True
hin,hun,0.54,1.0,False
hin,isl,0.57,0.875,False
hin,gle,0.72,0.875,False
hin,ita,0.61,0.875,False
hin,quc,0.68,1.0,False
hin,xnr,0.58,0.625,True
hin,krl,0.58,1.0,True
hin,kxh,0.79,1.0,True
hin,kaz,0.79,1.0,True
hin,kir,0.62,1.0,False
hin,koi,0.65,1.0,False
hin,kpv,0.66,1.0,False
hin,lat,0.7,0.875,True
hin,lav,0.63,0.875,False
hin,lij,0.58,0.875,True
hin,lit,0.58,0.875,False
hin,olo,0.58,1.0,True
hin,nds,0.58,0.875,True
hin,mkd,0.71,0.875,False
hin,mar,0.53,0.625,False
hin,frm,0.58,0.875,True
hin,ell,0.55,0.8333,False
hin,mdf,0.58,1.0,True
hin,yrl,0.58,1.0,True
hin,pcm,0.58,0.875,True
hin,kmr,0.78,0.75,False
hin,sme,0.64,1.0,False
hin,fro,0.72,0.875,True
hin,orv,0.58,0.875,True
hin,ota,0.58,1.0,True
hin,fas,0.58,1.0,False
hin,xpg,0.58,0.875,True
hin,pol,0.55,0.875,False
hin,por,0.58,0.875,False
hin,ron,0.61,0.875,False
hin,rus,0.5,0.875,False
hin,san,0.75,0.625,True
hin,gla,0.72,0.875,False
hin,hbs,0.58,1.0,False
hin,sms,0.58,1.0,True
hin,slk,0.58,0.875,True
hin,slv,0.57,0.875,False
hin,spa,0.57,0.875,False
hin,arb,0.74,1.0,False
hin,swe,0.65,0.875,False
hin,tam,0.53,1.0,False
hin,ttc,0.91,1.0,True
hin,tpn,0.58,1.0,True
hin,tur,0.6,1.0,False
hin,uig,0.61,1.0,False
hin,ukr,0.52,0.875,False
hin,hsb,0.58,0.875,True
hin,urd,0.46,0.125,False
hin,urb,0.65,1.0,False
hin,uzb,0.58,1.0,False
hin,vep,0.58,1.0,True
hin,wbp,0.63,1.0,False
hin,cym,0.68,0.875,False
hin,hyw,,,
hin,wol,0.67,1.0,False
hin,sah,0.64,1.0,False
hin,nhi,0.58,1.0,True
hit,hun,0.7,1.0,True
hit,isl,0.7,0.8571,True
hit,gle,0.71,0.875,True
hit,ita,0.62,0.9,True
hit,quc,0.57,1.0,True
hit,xnr,0.75,0.875,True
hit,krl,0.75,1.0,True
hit,kxh,0.74,1.0,True
hit,kaz,0.74,1.0,True
hit,kir,0.75,1.0,True
hit,koi,0.72,1.0,True
hit,kpv,0.75,1.0,True
hit,lat,0.48,0.6667,True
hit,lav,0.77,0.6667,True
hit,lij,0.75,0.6667,True
hit,lit,0.62,0.75,True
hit,olo,0.75,1.0,True
hit,nds,0.75,0.8889,True
hit,mkd,0.75,0.8571,True
hit,mar,0.71,0.8571,True
hit,frm,0.75,0.6667,True
hit,ell,0.73,0.8333,True
hit,mdf,0.75,1.0,True
hit,yrl,0.75,1.0,True
hit,pcm,0.75,0.9231,True
hit,kmr,0.72,0.6667,True
hit,sme,0.78,1.0,True
hit,fro,0.45,0.6667,True
hit,orv,0.75,0.6667,True
hit,ota,0.75,1.0,True
hit,fas,0.75,1.0,True
hit,xpg,0.75,0.6667,True
hit,pol,0.63,0.8333,True
hit,por,0.69,0.9333,True
hit,ron,0.69,0.8889,True
hit,rus,0.69,0.8,True
hit,san,0.71,0.75,True
hit,gla,0.71,0.6667,True
hit,hbs,0.75,1.0,True
hit,sms,0.75,1.0,True
hit,slk,0.75,0.6667,True
hit,slv,0.59,0.8333,True
hit,spa,0.72,0.9231,True
hit,arb,0.79,1.0,True
hit,swe,0.66,0.8571,True
hit,tam,0.72,1.0,True
hit,ttc,1.0,1.0,True
hit,tpn,0.75,1.0,True
hit,tur,0.78,1.0,True
hit,uig,0.73,1.0,True
hit,ukr,0.66,0.8333,True
hit,hsb,0.75,0.6667,True
hit,urd,0.6,0.875,True
hit,urb,0.72,1.0,True
hit,uzb,0.75,1.0,True
hit,vep,0.75,1.0,True
hit,wbp,0.72,1.0,True
hit,cym,0.77,0.6667,True
hit,hyw,,,True
hit,wol,0.72,1.0,True
hit,sah,0.71,1.0,True
hit,nhi,0.75,1.0,True
hun,isl,0.62,1.0,False
hun,gle,0.66,1.0,False
hun,ita,0.53,1.0,False
hun,quc,0.68,1.0,False
hun,xnr,0.55,1.0,True
hun,krl,0.55,0.5,True
hun,kxh,0.8,1.0,True
hun,kaz,0.8,1.0,True
hun,kir,0.59,1.0,False
hun,koi,0.64,0.5,False
hun,kpv,0.6,0.5,False
hun,lat,0.68,1.0,True
hun,lav,0.59,1.0,False
hun,lij,0.55,1.0,True
hun,lit,0.52,1.0,False
hun,olo,0.55,0.5,True
hun,nds,0.55,1.0,True
hun,mkd,0.62,1.0,False
hun,mar,0.64,1.0,False
hun,frm,0.55,1.0,True
hun,ell,0.52,1.0,False
hun,mdf,0.55,0.5,True
hun,yrl,0.55,1.0,True
hun,pcm,0.55,1.0,True
hun,kmr,0.72,1.0,False
hun,sme,0.58,0.5,False
hun,fro,0.66,1.0,True
hun,orv,0.55,1.0,True
hun,ota,0.55,1.0,True
hun,fas,0.55,1.0,False
hun,xpg,0.55,1.0,True
hun,pol,0.52,1.0,False
hun,por,0.52,1.0,False
hun,ron,0.53,1.0,False
hun,rus,0.49,1.0,False
hun,san,0.8,1.0,True
hun,gla,0.68,1.0,False
hun,hbs,0.55,1.0,False
hun,sms,0.55,0.5,True
hun,slk,0.55,1.0,True
hun,slv,0.53,1.0,False
hun,spa,0.54,1.0,False
hun,arb,0.69,1.0,False
hun,swe,0.63,1.0,False
hun,tam,0.61,1.0,False
hun,ttc,0.82,1.0,True
hun,tpn,0.55,1.0,True
hun,tur,0.46,1.0,False
hun,uig,0.61,1.0,False
hun,ukr,0.53,1.0,False
hun,hsb,0.55,1.0,True
hun,urd,0.56,1.0,False
hun,urb,0.7,1.0,False
hun,uzb,0.55,1.0,False
hun,vep,0.55,0.5,True
hun,wbp,0.64,1.0,False
hun,cym,0.63,1.0,False
hun,hyw,,,
hun,wol,0.65,1.0,False
hun,sah,0.6,1.0,False
hun,nhi,0.55,1.0,True
isl,gle,0.64,0.875,False
isl,ita,0.59,0.8571,False
isl,quc,0.61,1.0,False
isl,xnr,0.6,0.8571,True
isl,krl,0.6,1.0,True
isl,kxh,0.89,1.0,True
isl,kaz,0.89,1.0,True
isl,kir,0.76,1.0,False
isl,koi,0.7,1.0,False
isl,kpv,0.71,1.0,False
isl,lat,0.64,0.8571,True
isl,lav,0.59,0.8571,False
isl,lij,0.6,0.8571,True
isl,lit,0.59,0.8571,False
isl,olo,0.6,1.0,True
isl,nds,0.6,0.5714,True
isl,mkd,0.7,0.8571,False
isl,mar,0.7,0.8571,False
isl,frm,0.6,0.8571,True
isl,ell,0.45,0.8333,False
isl,mdf,0.6,1.0,True
isl,yrl,0.6,1.0,True
isl,pcm,0.6,0.5714,True
isl,kmr,0.69,0.8571,False
isl,sme,0.66,1.0,False
isl,fro,0.65,0.8571,True
isl,orv,0.6,0.8571,True
isl,ota,0.6,1.0,True
isl,fas,0.6,1.0,False
isl,xpg,0.6,0.8571,True
isl,pol,0.5,0.8571,False
isl,por,0.56,0.8571,False
isl,ron,0.46,0.8571,False
isl,rus,0.44,0.8571,False
isl,san,0.82,0.8571,True
isl,gla,0.61,0.8571,False
isl,hbs,0.6,1.0,False
isl,sms,0.6,1.0,True
isl,slk,0.6,0.8571,True
isl,slv,0.55,0.8571,False
isl,spa,0.53,0.8571,False
isl,arb,0.7,1.0,False
isl,swe,0.46,0.4286,False
isl,tam,0.66,1.0,False
isl,ttc,0.85,1.0,True
isl,tpn,0.6,1.0,True
isl,tur,0.72,1.0,False
isl,uig,0.73,1.0,False
isl,ukr,0.49,0.8571,False
isl,hsb,0.6,0.8571,True
isl,urd,0.7,0.8571,False
isl,urb,0.8,1.0,False
isl,uzb,0.6,1.0,False
isl,vep,0.6,1.0,True
isl,wbp,0.66,1.0,False
isl,cym,0.61,0.8571,False
isl,hyw,,,
isl,wol,0.63,1.0,False
isl,sah,0.74,1.0,False
isl,nhi,0.6,1.0,True
gle,ita,0.52,0.875,False
gle,quc,0.6,1.0,False
gle,xnr,0.63,0.875,True
gle,krl,0.63,1.0,True
gle,kxh,0.88,1.0,True
gle,kaz,0.88,1.0,True
gle,kir,0.83,1.0,False
gle,koi,0.81,1.0,False
gle,kpv,0.71,1.0,False
gle,lat,0.6,0.875,True
gle,lav,0.7,0.875,False
gle,lij,0.63,0.875,True
gle,lit,0.62,0.875,False
gle,olo,0.63,1.0,True
gle,nds,0.63,0.875,True
gle,mkd,0.67,0.875,False
gle,mar,0.83,0.875,False
gle,frm,0.63,0.875,True
gle,ell,0.57,0.8333,False
gle,mdf,0.63,1.0,True
gle,yrl,0.63,1.0,True
gle,pcm,0.63,0.875,True
gle,kmr,0.72,0.875,False
gle,sme,0.79,1.0,False
gle,fro,0.62,0.875,True
gle,orv,0.63,0.875,True
gle,ota,0.63,1.0,True
gle,fas,0.63,1.0,False
gle,xpg,0.63,0.875,True
gle,pol,0.51,0.875,False
gle,por,0.52,0.875,False
gle,ron,0.55,0.875,False
gle,rus,0.62,0.875,False
gle,san,0.88,0.875,True
gle,gla,0.38,0.25,False
gle,hbs,0.63,1.0,False
gle,sms,0.63,1.0,True
gle,slk,0.63,0.875,True
gle,slv,0.56,0.875,False
gle,spa,0.58,0.875,False
gle,arb,0.52,1.0,False
gle,swe,0.62,0.875,False
gle,tam,0.86,1.0,False
gle,ttc,0.78,1.0,True
gle,tpn,0.63,1.0,True
gle,tur,0.81,1.0,False
gle,uig,0.87,1.0,False
gle,ukr,0.55,0.875,False
gle,hsb,0.63,0.875,True
gle,urd,0.71,0.875,False
gle,urb,0.84,1.0,False
gle,uzb,0.63,1.0,False
gle,vep,0.63,1.0,True
gle,wbp,0.72,1.0,False
gle,cym,0.34,0.375,False
gle,hyw,,,
gle,wol,0.54,1.0,False
gle,sah,0.89,1.0,False
gle,nhi,0.63,1.0,True
ita,quc,0.46,1.0,False
ita,xnr,0.61,0.9,True
ita,krl,0.61,1.0,True
ita,kxh,0.77,1.0,True
ita,kaz,0.77,1.0,True
ita,kir,0.69,1.0,False
ita,koi,0.76,1.0,False
ita,kpv,0.7,1.0,False
ita,lat,0.52,0.5,True
ita,lav,0.63,0.9,False
ita,lij,0.61,0.3,True
ita,lit,0.53,0.75,False
ita,olo,0.61,1.0,True
ita,nds,0.61,0.9,True
ita,mkd,0.56,0.9,False
ita,mar,0.74,0.9,False
ita,frm,0.61,0.3,True
ita,ell,0.49,0.8333,False
ita,mdf,0.61,1.0,True
ita,yrl,0.61,1.0,True
ita,pcm,0.61,0.9,True
ita,kmr,0.62,0.9,False
ita,sme,0.71,1.0,False
ita,fro,0.55,0.3,True
ita,orv,0.61,0.9,True
ita,ota,0.61,1.0,True
ita,fas,0.61,1.0,False
ita,xpg,0.61,0.9,True
ita,pol,0.4,0.9,False
ita,por,0.3,0.5333,False
ita,ron,0.42,0.3333,False
ita,rus,0.56,0.8,False
ita,san,0.81,0.9,True
ita,gla,0.58,0.9,False
ita,hbs,0.61,1.0,False
ita,sms,0.61,1.0,True
ita,slk,0.61,0.9,True
ita,slv,0.45,0.9,False
ita,spa,0.47,0.4615,False
ita,arb,0.64,1.0,False
ita,swe,0.51,0.9,False
ita,tam,0.75,1.0,False
ita,ttc,0.85,1.0,True
ita,tpn,0.61,1.0,True
ita,tur,0.67,1.0,False
ita,uig,0.78,1.0,False
ita,ukr,0.45,0.9,False
ita,hsb,0.61,0.9,True
ita,urd,0.58,0.9,False
ita,urb,0.71,1.0,False
ita,uzb,0.61,1.0,False
ita,vep,0.61,1.0,True
ita,wbp,0.66,1.0,False
ita,cym,0.5,0.9,False
ita,hyw,,,
ita,wol,0.57,1.0,False
ita,sah,0.76,1.0,False
ita,nhi,0.61,1.0,True
quc,xnr,0.66,1.0,True
quc,krl,0.66,1.0,True
quc,kxh,0.74,1.0,True
quc,kaz,0.74,1.0,True
quc,kir,0.82,1.0,False
quc,koi,0.87,1.0,False
quc,kpv,0.76,1.0,False
quc,lat,0.36,1.0,True
quc,lav,0.71,1.0,False
quc,lij,0.66,1.0,True
quc,lit,0.51,1.0,False
quc,olo,0.66,1.0,True
quc,nds,0.66,1.0,True
quc,mkd,0.72,1.0,False
