stim1,stim2,stim3
1572,她遇见了那个男地勤顾了地理条件的男地勤。,-
1573,你们遇见了那个追打了抢匪的男地勤。,+
1574,你们遇见了那个男地勤追打了抢匪的男地勤。,-
1575,她们遇见了那个透视了护赌杀童大案的女经理。,+
1576,她们遇见了那个女经理透视了护赌杀童大案的女经理。,-
1577,他们遇到了那个制造了分歧的女科学家。,+
1578,他们遇到了那个女科学家制造了分歧的女科学家。,-
1579,他们提到了那个解决了问题的女警察。,+
1580,他们提到了那个女警察解决了问题的女警察。,-
1581,他们遇见了那个进行了指挥的男驾驶员。,+
1582,他们遇见了那个男驾驶员进行了指挥的男驾驶员。,-
1583,她们见到了那个转向了公司的女制片人。,+
1584,她们见到了那个女制片人转向了公司的女制片人。,-
1585,他们见到了那个搁置了争议的女导演。,+
1586,他们见到了那个女导演搁置了争议的女导演。,-
1587,你看见了那个考虑了移民的女驾驶员。,+
1588,你看见了那个女驾驶员考虑了移民的女驾驶员。,-
1589,他们提到了那个放映了幻灯片的男地勤。,+
1590,他们提到了那个男地勤放映了幻灯片的男地勤。,-
1591,他遇见了那个产生了危害的女学者。,+
1592,他遇见了那个女学者产生了危害的女学者。,-
1593,你见到了那个解决了问题的男店员。,+
1594,你见到了那个男店员解决了问题的男店员。,-
1595,他们遇见了那个赶来了现场的男老师。,+
1596,他们遇见了那个男老师赶来了现场的男老师。,-
1597,她遇见了那个发动了文化革命的女驾驶员。,+
1598,她遇见了那个女驾驶员发动了文化革命的女驾驶员。,-
1599,她们遇见了那个热爱了文化的女会计。,+
1600,她们遇见了那个女会计热爱了文化的女会计。,-
1601,他们见到了那个穿了新西装的女店员。,+
1602,他们见到了那个女店员穿了新西装的女店员。,-
1603,她看见了那个认识了这个少年的男地勤。,+
1604,她看见了那个男地勤认识了这个少年的男地勤。,-
1605,她提到了那个投入了使用的女护士。,+
1606,她提到了那个女护士投入了使用的女护士。,-
1607,她提到了那个发了短信表状的女护士。,+
1608,她提到了那个女护士发了短信表状的女护士。,-
1609,他见到了那个给了她错觉的女负责人。,+
1610,他见到了那个女负责人给了她错觉的女负责人。,-
1611,他们见到了那个担任了总统的女农民。,+
1612,他们见到了那个女农民担任了总统的女农民。,-
1613,他们遇见了那个浪费了人才的女导游。,+
1614,他们遇见了那个女导游浪费了人才的女导游。,-
1615,你们见到了那个承担了医疗事故责任的男负责人。,+
1616,你们见到了那个男负责人承担了医疗事故责任的男负责人。,-
1617,你们看见了那个铸造了辉煌新篇章的男校长。,+
1618,你们看见了那个男校长铸造了辉煌新篇章的男校长。,-
1619,他们遇到了那个散布张贴了宣传品的男经理。,+
1620,他们遇到了那个男经理散布张贴了宣传品的男经理。,-
1621,他们见到了那个填满了指定地区的女厨师。,+
1622,他们见到了那个女厨师填满了指定地区的女厨师。,-
1623,他遇到了那个研发了飞弹的女顾问。,+
1624,他遇到了那个女顾问研发了飞弹的女顾问。,-
1625,你们见到了那个建立了军事基地的男老师。,+
1626,你们见到了那个男老师建立了军事基地的男老师。,-
1627,她们见到了那个叫了翻译理论与实践的男驾驶员。,+
1628,她们见到了那个男驾驶员叫了翻译理论与实践的男驾驶员。,-
1629,他们看见了那个用了洗脸液的女木匠。,+
1630,他们看见了那个女木匠用了洗脸液的女木匠。,-
1631,她们提到了那个私藏了核武的女售票员。,+
1632,她们提到了那个女售票员私藏了核武的女售票员。,-
1633,你见到了那个互换了货币的女保安。,+
1634,你见到了那个女保安互换了货币的女保安。,-
1635,她们看见了那个支援了工业的男工程师。,+
1636,她们看见了那个男工程师支援了工业的男工程师。,-
1637,你提到了那个给付了对联合国债款的男公务员。,+
1638,你提到了那个男公务员给付了对联合国债款的男公务员。,-
1639,她们遇到了那个患了脑损伤的男领班。,+
1640,她们遇到了那个男领班患了脑损伤的男领班。,-
1641,他们提到了那个屈了人之兵的男矿。,+
1642,他们提到了那个男矿屈了人之兵的男矿。,-
1643,她遇到了那个修建了铁路的女队员。,+
1644,她遇到了那个女队员修建了铁路的女队员。,-
1645,她见到了那个举行了全民公决的女售货员。,+
1646,她见到了那个女售货员举行了全民公决的女售货员。,-
1647,你们遇见了那个防控了禽流感的男厨师。,+
1648,你们遇见了那个男厨师防控了禽流感的男厨师。,-
1649,她们遇到了那个践踏了国家大政方针的女矿。,+
1650,她们遇到了那个女矿践踏了国家大政方针的女矿。,-
1651,你看见了那个购买了绝债券的女警察。,+
1652,你看见了那个女警察购买了绝债券的女警察。,-
1653,她遇到了那个call了你的男职工。,+
1654,她遇到了那个男职工call了你的男职工。,-
1655,你见到了那个无了固定期限的女飞行员。,+
1656,你见到了那个女飞行员无了固定期限的女飞行员。,-
1657,你提到了那个强奸了被害人的男经理。,+
1658,你提到了那个男经理强奸了被害人的男经理。,-
1659,他遇见了那个开了这个会的男导购。,+
1660,他遇见了那个男导购开了这个会的男导购。,-
1661,她看见了那个建设了网站的女歌手。,+
1662,她看见了那个女歌手建设了网站的女歌手。,-
1663,你们提到了那个进行了调查的男顾问。,+
1664,你们提到了那个男顾问进行了调查的男顾问。,-
1665,她们遇到了那个从事了社会活动的女服务员。,+
1666,她们遇到了那个女服务员从事了社会活动的女服务员。,-
1667,她们见到了那个进入了西方领域的女服务员。,+
1668,她们见到了那个女服务员进入了西方领域的女服务员。,-
1669,他们遇见了那个换了个心情的男店员。,+
1670,他们遇见了那个男店员换了个心情的男店员。,-
1671,你们遇到了那个开了party啊这些的女维修工。,+
1672,你们遇到了那个女维修工开了party啊这些的女维修工。,-
1673,她们见到了那个流行了厚葬的女经理。,+
1674,她们见到了那个女经理流行了厚葬的女经理。,-
1675,你见到了那个留了个言给我的男负责人。,+
1676,你见到了那个男负责人留了个言给我的男负责人。,-
1677,你见到了那个收拾了烂摊子的男保安。,+
1678,你见到了那个男保安收拾了烂摊子的男保安。,-
1679,你提到了那个拯救了世界的女学生。,+
1680,你提到了那个女学生拯救了世界的女学生。,-
1681,你们见到了那个确认了那点的女店员。,+
1682,你们见到了那个女店员确认了那点的女店员。,-
1683,你们看见了那个夺回了冠军奖杯的女主持人。,+
1684,你们看见了那个女主持人夺回了冠军奖杯的女主持人。,-
1685,她们见到了那个存入了银行帐户的女木匠。,+
1686,她们见到了那个女木匠存入了银行帐户的女木匠。,-
1687,他见到了那个参与了共谋的女制片人。,+
1688,他见到了那个女制片人参与了共谋的女制片人。,-
1689,他们见到了那个传交了各人的女歌手。,+
1690,他们见到了那个女歌手传交了各人的女歌手。,-
1691,他们遇见了那个买了点衣服和裤子的男售货员。,+
1692,他们遇见了那个男售货员买了点衣服和裤子的男售货员。,-
1693,他看见了那个接受了版图划分方案的男导演。,+
1694,他看见了那个男导演接受了版图划分方案的男导演。,-
1695,你们见到了那个准备了就职的男医生。,+
1696,你们见到了那个男医生准备了就职的男医生。,-
1697,她们看见了那个解决了这些问题的女出纳员。,+
1698,她们看见了那个女出纳员解决了这些问题的女出纳员。,-
1699,你遇见了那个重建了家园的男队员。,+
1700,你遇见了那个男队员重建了家园的男队员。,-
1701,你见到了那个延长了留学期限的男出纳员。,+
1702,你见到了那个男出纳员延长了留学期限的男出纳员。,-
1703,你们提到了那个实现了现代化的女老师。,+
1704,你们提到了那个女老师实现了现代化的女老师。,-
1705,她们见到了那个留了一根铁轨的男负责人。,+
1706,她们见到了那个男负责人留了一根铁轨的男负责人。,-
1707,他看见了那个填了网申资料的女木匠。,+
1708,他看见了那个女木匠填了网申资料的女木匠。,-
1709,她见到了那个弄了那么多东西的女维修工。,+
1710,她见到了那个女维修工弄了那么多东西的女维修工。,-
1711,他见到了那个期待了松绑的男学生。,+
1712,他见到了那个男学生期待了松绑的男学生。,-
1713,你提到了那个失去了理智的女农民。,+
1714,你提到了那个女农民失去了理智的女农民。,-
1715,她们遇见了那个伤亡了近２８００万人的男工程师。,+
1716,她们遇见了那个男工程师伤亡了近２８００万人的男工程师。,-
1717,你提到了那个镇压了巴勒斯坦人骚乱的男兽医。,+
1718,你提到了那个男兽医镇压了巴勒斯坦人骚乱的男兽医。,-
1719,她们提到了那个兴建了供水与排水系统的男歌手。,+
1720,她们提到了那个男歌手兴建了供水与排水系统的男歌手。,-
1721,她见到了那个实行了强制关闭的女地勤。,+
1722,她见到了那个女地勤实行了强制关闭的女地勤。,-
1723,他遇到了那个关心了你发孩子的女工程师。,+
1724,他遇到了那个女工程师关心了你发孩子的女工程师。,-
1725,你提到了那个镇压了人民的男工程师。,+
1726,你提到了那个男工程师镇压了人民的男工程师。,-
1727,他提到了那个剿灭了金三角的女会计。,+
1728,他提到了那个女会计剿灭了金三角的女会计。,-
1729,他见到了那个办了英文报的女学生。,+
1730,他见到了那个女学生办了英文报的女学生。,-
1731,她见到了那个当成了韬光养晦的男导演。,+
1732,她见到了那个男导演当成了韬光养晦的男导演。,-
1733,她们遇到了那个堆放了核废料的男学者。,+
1734,她们遇到了那个男学者堆放了核废料的男学者。,-
1735,他遇到了那个揭开了序幕的男地勤。,+
1736,他遇到了那个男地勤揭开了序幕的男地勤。,-
1737,你遇见了那个落实了啥东西的男队员。,+
1738,你遇见了那个男队员落实了啥东西的男队员。,-
1739,他们遇见了那个供养了母亲大人的女学者。,+
1740,他们遇见了那个女学者供养了母亲大人的女学者。,-
1741,他们见到了那个协调了行动的女会计。,+
1742,他们见到了那个女会计协调了行动的女会计。,-
1743,他们遇到了那个加快了结构改革步伐的男维修工。,+
1744,他们遇到了那个男维修工加快了结构改革步伐的男维修工。,-
1745,他见到了那个招募了一名球员的男导购。,+
1746,他见到了那个男导购招募了一名球员的男导购。,-
1747,他看见了那个前往了边境的女经理。,+
1748,他看见了那个女经理前往了边境的女经理。,-
1749,他们见到了那个翻查了婚姻纪录的男校长。,+
1750,他们见到了那个男校长翻查了婚姻纪录的男校长。,-
1751,你们见到了那个做好了准备的女工程师。,+
1752,你们见到了那个女工程师做好了准备的女工程师。,-
1753,你看见了那个换取了经济利益的男售票员。,+
1754,你看见了那个男售票员换取了经济利益的男售票员。,-
1755,他提到了那个充当了外汇储备的男工程师。,+
1756,他提到了那个男工程师充当了外汇储备的男工程师。,-
1757,他们提到了那个干涉了大众娱乐取向的男助理。,+
1758,他们提到了那个男助理干涉了大众娱乐取向的男助理。,-
1759,她们遇到了那个转入了政界的男厨师。,+
1760,她们遇到了那个男厨师转入了政界的男厨师。,-
1761,他提到了那个建立了合资企业的男导购。,+
1762,他提到了那个男导购建立了合资企业的男导购。,-
1763,她见到了那个奴役了同胞的男职工。,+
1764,她见到了那个男职工奴役了同胞的男职工。,-
1765,她们提到了那个滥用了职权的男职工。,+
1766,她们提到了那个男职工滥用了职权的男职工。,-
1767,你们遇见了那个理了这批农民的男制片人。,+
1768,你们遇见了那个男制片人理了这批农民的男制片人。,-
1769,你们遇到了那个解决了金融危机的男店员。,+
1770,你们遇到了那个男店员解决了金融危机的男店员。,-
1771,他遇到了那个找找了关系的女农民。,+
1772,他遇到了那个女农民找找了关系的女农民。,-
1773,她们见到了那个留点了温情的女演员。,+
1774,她们见到了那个女演员留点了温情的女演员。,-
1775,她们遇到了那个造成了极大财富增长的男前台。,+
1776,她们遇到了那个男前台造成了极大财富增长的男前台。,-
1777,她遇到了那个攻击了对方的男会计。,+
1778,她遇到了那个男会计攻击了对方的男会计。,-
1779,他们提到了那个参与了问卷调查的男制片人。,+
1780,他们提到了那个男制片人参与了问卷调查的男制片人。,-
1781,你们见到了那个投诉了这两家保险公司的女学生。,+
1782,你们见到了那个女学生投诉了这两家保险公司的女学生。,-
1783,她们提到了那个造成了国际化事实的女厨师。,+
1784,她们提到了那个女厨师造成了国际化事实的女厨师。,-
1785,他见到了那个看了他样子的女农民。,+
1786,他见到了那个女农民看了他样子的女农民。,-
1787,他们见到了那个融入了主流的男队员。,+
1788,他们见到了那个男队员融入了主流的男队员。,-
1789,她遇到了那个视了市场情况的男木匠。,+
1790,她遇到了那个男木匠视了市场情况的男木匠。,-
1791,你遇到了那个诱降了国民政府的女校长。,+
1792,你遇到了那个女校长诱降了国民政府的女校长。,-
1793,他们见到了那个讨论了巴勒斯坦问题的男导游。,+
1794,他们见到了那个男导游讨论了巴勒斯坦问题的男导游。,-
1795,她见到了那个开了小火车的男兽医。,+
1796,她见到了那个男兽医开了小火车的男兽医。,-
1797,她们提到了那个当了那个j-总经理的女店员。,+
1798,她们提到了那个女店员当了那个j-总经理的女店员。,-
1799,他遇见了那个搞了硬件儿的男学者。,+
1800,他遇见了那个男学者搞了硬件儿的男学者。,-
1801,他看见了那个吃了些叶酸的男前台。,+
1802,他看见了那个男前台吃了些叶酸的男前台。,-
1803,你们遇见了那个修读了研究生学位课程的男导购。,+
1804,你们遇见了那个男导购修读了研究生学位课程的男导购。,-
1805,他见到了那个加了一件厚外套的男演员。,+
1806,他见到了那个男演员加了一件厚外套的男演员。,-
1807,她们见到了那个接受了查体的女科学家。,+
1808,她们见到了那个女科学家接受了查体的女科学家。,-
1809,你们遇见了那个保护了其它宗教和文化的男兽医。,+
1810,你们遇见了那个男兽医保护了其它宗教和文化的男兽医。,-
1811,他看见了那个增加了知识含量的男售货员。,+
1812,他看见了那个男售货员增加了知识含量的男售货员。,-
1813,他提到了那个照顾了两个包包的男顾问。,+
1814,他提到了那个男顾问照顾了两个包包的男顾问。,-
1815,你们看见了那个探索了真相的女歌手。,+
1816,你们看见了那个女歌手探索了真相的女歌手。,-
1817,他们提到了那个抗击了日寇的女导购。,+
1818,他们提到了那个女导购抗击了日寇的女导购。,-
1819,你见到了那个滥用了农肥农药的女售货员。,+
1820,你见到了那个女售货员滥用了农肥农药的女售货员。,-
1821,她们遇到了那个解决了拥堵的女前台。,+
1822,她们遇到了那个女前台解决了拥堵的女前台。,-
1823,她遇见了那个输送了部分商品气的女工程师。,+
1824,她遇见了那个女工程师输送了部分商品气的女工程师。,-
1825,她见到了那个做了网络创业的女警察。,+
1826,她见到了那个女警察做了网络创业的女警察。,-
1827,你们看见了那个指挥了人这个的男制片人。,+
1828,你们看见了那个男制片人指挥了人这个的男制片人。,-
1829,你见到了那个控制了规模的女店员。,+
1830,你见到了那个女店员控制了规模的女店员。,-
1831,你见到了那个制定了具体措施的女前台。,+
1832,你见到了那个女前台制定了具体措施的女前台。,-
1833,你看见了那个做了大会发言的男负责人。,+
1834,你看见了那个男负责人做了大会发言的男负责人。,-
1835,你们遇到了那个打了落水狗的男农民。,+
1836,你们遇到了那个男农民打了落水狗的男农民。,-
1837,她们遇到了那个贩卖了非法图书的男售票员。,+
1838,她们遇到了那个男售票员贩卖了非法图书的男售票员。,-
1839,她们见到了那个撤离了人员的男售票员。,+
1840,她们见到了那个男售票员撤离了人员的男售票员。,-
1841,她提到了那个选择了离去的男主持人。,+
1842,她提到了那个男主持人选择了离去的男主持人。,-
1843,你遇见了那个食用了卤制牛杂碎的男导演。,+
1844,你遇见了那个男导演食用了卤制牛杂碎的男导演。,-
1845,她们提到了那个看成是了第一生命的男科学家。,+
1846,她们提到了那个男科学家看成是了第一生命的男科学家。,-
1847,她们见到了那个创了纪录的男导游。,+
1848,她们见到了那个男导游创了纪录的男导游。,-
1849,她见到了那个提供了场地的女服务员。,+
1850,她见到了那个女服务员提供了场地的女服务员。,-
1851,你们遇见了那个购买了一对双胞胎女婴的女地勤。,+
1852,你们遇见了那个女地勤购买了一对双胞胎女婴的女地勤。,-
1853,她见到了那个走向了赛道的女顾问。,+
1854,她见到了那个女顾问走向了赛道的女顾问。,-
1855,他们遇见了那个爬上了此高位的男职工。,+
1856,他们遇见了那个男职工爬上了此高位的男职工。,-
1857,你们见到了那个设立了产品开发奖的男警察。,+
1858,你们见到了那个男警察设立了产品开发奖的男警察。,-
1859,她提到了那个包括了汤锅蒸锅等的男护士。,+
1860,她提到了那个男护士包括了汤锅蒸锅等的男护士。,-
1861,他们见到了那个采购了商品的男厨师。,+
1862,他们见到了那个男厨师采购了商品的男厨师。,-
1863,他们遇到了那个搬起了石头的男演员。,+
1864,他们遇到了那个男演员搬起了石头的男演员。,-
1865,她看见了那个加强了革命武装力量的女会计。,+
1866,她看见了那个女会计加强了革命武装力量的女会计。,-
1867,你们看见了那个谈起了推车的男助理。,+
1868,你们看见了那个男助理谈起了推车的男助理。,-
1869,他们见到了那个包括了警方的女售货员。,+
1870,他们见到了那个女售货员包括了警方的女售货员。,-
1871,你们看见了那个除了后顾之忧的女医生。,+
1872,你们看见了那个女医生除了后顾之忧的女医生。,-
1873,她们看见了那个酝酿了情绪的男维修工。,+
1874,她们看见了那个男维修工酝酿了情绪的男维修工。,-
1875,你们遇见了那个开创了先河的女会计。,+
1876,你们遇见了那个女会计开创了先河的女会计。,-
1877,他们提到了那个举行了对口会谈的男队员。,+
1878,他们提到了那个男队员举行了对口会谈的男队员。,-
1879,你提到了那个分成了两个大编辑室的女老师。,+
1880,你提到了那个女老师分成了两个大编辑室的女老师。,-
1881,他提到了那个虚置了位格的女校长。,+
1882,他提到了那个女校长虚置了位格的女校长。,-
1883,你们见到了那个解决了问题的男导购。,+
1884,你们见到了那个男导购解决了问题的男导购。,-
1885,她遇见了那个带了点衣服的女公务员。,+
1886,她遇见了那个女公务员带了点衣服的女公务员。,-
1887,他们见到了那个撬动了世界格局的女厨师。,+
1888,他们见到了那个女厨师撬动了世界格局的女厨师。,-
1889,你见到了那个教育了孩子的男工程师。,+
1890,你见到了那个男工程师教育了孩子的男工程师。,-
1891,你们提到了那个上了新台阶的男地勤。,+
1892,你们提到了那个男地勤上了新台阶的男地勤。,-
1893,你见到了那个贪了这点儿便宜的男维修工。,+
1894,你见到了那个男维修工贪了这点儿便宜的男维修工。,-
1895,他们见到了那个改进了金融服务的女保安。,+
1896,他们见到了那个女保安改进了金融服务的女保安。,-
1897,你遇到了那个犯了我强汉的男店员。,+
1898,你遇到了那个男店员犯了我强汉的男店员。,-
1899,你见到了那个看见了香港2个字的女店员。,+
1900,你见到了那个女店员看见了香港2个字的女店员。,-
1901,她遇见了那个利用了这个短信的男队员。,+
1902,她遇见了那个男队员利用了这个短信的男队员。,-
1903,他提到了那个改善了柔韧性的女兽医。,+
1904,他提到了那个女兽医改善了柔韧性的女兽医。,-
1905,你遇到了那个玩了一些小型游戏的男队员。,+
1906,你遇到了那个男队员玩了一些小型游戏的男队员。,-
1907,你遇到了那个形成了艺术灾害的女农民。,+
1908,你遇到了那个女农民形成了艺术灾害的女农民。,-
1909,你看见了那个给予了学生一次机会的女木匠。,+
1910,你看见了那个女木匠给予了学生一次机会的女木匠。,-
1911,你们见到了那个发表了长篇演讲的女保安。,+
1912,你们见到了那个女保安发表了长篇演讲的女保安。,-
1913,你遇到了那个确定了花样效果的女助理。,+
1914,你遇到了那个女助理确定了花样效果的女助理。,-
1915,她们看见了那个联系了建行的女公务员。,+
1916,她们看见了那个女公务员联系了建行的女公务员。,-
1917,她们见到了那个整治了孩子的男农民。,+
1918,她们见到了那个男农民整治了孩子的男农民。,-
1919,她们见到了那个去了你公司的男歌手。,+
1920,她们见到了那个男歌手去了你公司的男歌手。,-
1921,你们遇见了那个发来了短信的女经理。,+
1922,你们遇见了那个女经理发来了短信的女经理。,-
1923,他们遇见了那个当了中学教师的女保安。,+
1924,他们遇见了那个女保安当了中学教师的女保安。,-
1925,你们见到了那个重返了六方会谈的男售票员。,+
1926,你们见到了那个男售票员重返了六方会谈的男售票员。,-
1927,你们遇见了那个学习了这种精神的男校长。,+
1928,你们遇见了那个男校长学习了这种精神的男校长。,-
1929,你看见了那个设立了分行的男地勤。,+
1930,你看见了那个男地勤设立了分行的男地勤。,-
1931,他见到了那个遭了自杀性炸弹袭击的男售票员。,+
1932,他见到了那个男售票员遭了自杀性炸弹袭击的男售票员。,-
1933,他遇见了那个看了一个广告的男科学家。,+
1934,他遇见了那个男科学家看了一个广告的男科学家。,-
1935,你们遇到了那个包括了其一生保障费用的女地勤。,+
1936,你们遇到了那个女地勤包括了其一生保障费用的女地勤。,-
1937,他见到了那个尊重了宗教自由的女制片人。,+
1938,他见到了那个女制片人尊重了宗教自由的女制片人。,-
1939,你看见了那个遵循了优胜劣汰规律的女学生。,+
1940,你看见了那个女学生遵循了优胜劣汰规律的女学生。,-
1941,她看见了那个查询了铁路运行情况的男学者。,+
1942,她看见了那个男学者查询了铁路运行情况的男学者。,-
1943,你见到了那个赌赌了一运气的男维修工。,+
1944,你见到了那个男维修工赌赌了一运气的男维修工。,-
1945,你们见到了那个加大了力度的男领班。,+
1946,你们见到了那个男领班加大了力度的男领班。,-
1947,她看见了那个调动了各种资源和人事的女学生。,+
1948,她看见了那个女学生调动了各种资源和人事的女学生。,-
1949,你们见到了那个营造了良好生存环境的男歌手。,+
1950,你们见到了那个男歌手营造了良好生存环境的男歌手。,-
1951,他见到了那个搜寻了资料的男校长。,+
1952,他见到了那个男校长搜寻了资料的男校长。,-
1953,你们见到了那个兴建了水库的女校长。,+
1954,你们见到了那个女校长兴建了水库的女校长。,-
1955,他见到了那个远离了邪教的女老师。,+
1956,他见到了那个女老师远离了邪教的女老师。,-
1957,你见到了那个发展了国家经济的女矿。,+
1958,你见到了那个女矿发展了国家经济的女矿。,-
1959,她们看见了那个喜欢了文学的女经理。,+
1960,她们看见了那个女经理喜欢了文学的女经理。,-
1961,他看见了那个扩大了国内需求的男保安。,+
1962,他看见了那个男保安扩大了国内需求的男保安。,-
1963,他遇见了那个走入了极端的女校长。,+
1964,他遇见了那个女校长走入了极端的女校长。,-
1965,他看见了那个带领了国家的男会计。,+
1966,他看见了那个男会计带领了国家的男会计。,-
1967,她见到了那个加了你微信的男校长。,+
1968,她见到了那个男校长加了你微信的男校长。,-
1969,她们见到了那个参礼了这个会议的男公务员。,+
1970,她们见到了那个男公务员参礼了这个会议的男公务员。,-
1971,他们见到了那个转回了食品的女矿。,+
1972,他们见到了那个女矿转回了食品的女矿。,-
1973,她们见到了那个踩了固定式脚踏车的男科学家。,+
1974,她们见到了那个男科学家踩了固定式脚踏车的男科学家。,-
1975,他们看见了那个照顾了农工的男木匠。,+
1976,他们看见了那个男木匠照顾了农工的男木匠。,-
1977,他们遇到了那个抓紧了时间的女工程师。,+
1978,他们遇到了那个女工程师抓紧了时间的女工程师。,-
1979,他见到了那个提高了竞争力的女兽医。,+
1980,他见到了那个女兽医提高了竞争力的女兽医。,-
1981,她提到了那个进行了投资的男保安。,+
1982,她提到了那个男保安进行了投资的男保安。,-
1983,她们遇见了那个结束了暴力冲突的女制片人。,+
1984,她们遇见了那个女制片人结束了暴力冲突的女制片人。,-
1985,你们见到了那个购买了塑料菜板的男制片人。,+
1986,你们见到了那个男制片人购买了塑料菜板的男制片人。,-
1987,她提到了那个缓解了压力的女助理。,+
1988,她提到了那个女助理缓解了压力的女助理。,-
1989,他看见了那个给了公众一个交代的男导游。,+
1990,他看见了那个男导游给了公众一个交代的男导游。,-
1991,你看见了那个发表了两国联合声明的男木匠。,+
1992,你看见了那个男木匠发表了两国联合声明的男木匠。,-
1993,她们遇见了那个回应了新闻界查询的女负责人。,+
1994,她们遇见了那个女负责人回应了新闻界查询的女负责人。,-
1995,他遇到了那个踏入了森林之海的女工程师。,+
1996,他遇到了那个女工程师踏入了森林之海的女工程师。,-
1997,她们见到了那个进行了军事干预的女保安。,+
1998,她们见到了那个女保安进行了军事干预的女保安。,-
1999,你们遇到了那个利用了每个机会的女医生。,+
2000,你们遇到了那个女医生利用了每个机会的女医生。,-
