stim1,stim2,stim3
1675,１００多部非常优秀且高效的电影。,+
1676,１００多升非常优秀且高效的电影。,-
1677,这个偷，抓偷车贼这件非常优秀且高效的事。,+
1678,这个偷，抓偷车贼这方非常优秀且高效的事。,-
1679,科什图尼察总统的一封非常优秀且高效的信。,+
1680,科什图尼察总统的一张非常优秀且高效的信。,-
1681,附近的一部非常优秀且高效的红色轿车。,+
1682,附近的一平方公里非常优秀且高效的红色轿车。,-
1683,五十二家非常优秀且高效的公司。,+
1684,五十二亩非常优秀且高效的公司。,-
1685,最近的一次非常优秀且高效的财富杂志采访。,+
1686,最近的一平方公里非常优秀且高效的财富杂志采访。,-
1687,《谁是最可爱的人？》这篇非常优秀且高效的文章。,+
1688,《谁是最可爱的人？》这撮非常优秀且高效的文章。,-
1689,纽约市布鲁克林区一家非常优秀且高效的联邦法庭。,+
1690,纽约市布鲁克林区一日非常优秀且高效的联邦法庭。,-
1691,十二万多家非常优秀且高效的外商投资企业。,+
1692,十二万多箩非常优秀且高效的外商投资企业。,-
1693,参加这次非常优秀且高效的游说活动的美商代表。,+
1694,参加这斛非常优秀且高效的游说活动的美商代表。,-
1695,国家、农民一分非常优秀且高效的钱。,+
1696,国家、农民一级非常优秀且高效的钱。,-
1697,用某位非常优秀且高效的军事观察家的话。,+
1698,用某叠非常优秀且高效的军事观察家的话。,-
1699,５６公斤非常优秀且高效的力举公开级金牌。,+
1700,５６阵非常优秀且高效的力举公开级金牌。,-
1701,七点八级非常优秀且高效的大地震。,+
1702,七点八起非常优秀且高效的大地震。,-
1703,在井下740米非常优秀且高效的处歌唱的矿工。,+
1704,在井下740伏非常优秀且高效的处歌唱的矿工。,-
1705,总共４５名非常优秀且高效的警力。,+
1706,总共４５盆非常优秀且高效的警力。,-
1707,导致这起非常优秀且高效的事件的根本原因。,+
1708,导致这桌非常优秀且高效的事件的根本原因。,-
1709,１７名非常优秀且高效的村干部。,+
1710,１７台非常优秀且高效的村干部。,-
1711,两位非常优秀且高效的专家你们所介绍的情况。,+
1712,两枝非常优秀且高效的专家你们所介绍的情况。,-
1713,这列非常优秀且高效的知识分子。,+
1714,这团团非常优秀且高效的知识分子。,-
1715,９０多位非常优秀且高效的教师的房子。,+
1716,９０多帮非常优秀且高效的教师的房子。,-
1717,这次非常优秀且高效的爆炸事件。,+
1718,这头非常优秀且高效的爆炸事件。,-
1719,这次非常优秀且高效的暴力行动。,+
1720,这碟非常优秀且高效的暴力行动。,-
1721,其中一名非常优秀且高效的嫌犯。,+
1722,其中一团团非常优秀且高效的嫌犯。,-
1723,ＣＮＮ的一句非常优秀且高效的话。,+
1724,ＣＮＮ的一钟非常优秀且高效的话。,-
1725,鲍彻那篇非常优秀且高效的文章。,+
1726,鲍彻那勺非常优秀且高效的文章。,-
1727,克林顿这次非常优秀且高效的访问的重要目的之一。,+
1728,克林顿这代非常优秀且高效的访问的重要目的之一。,-
1729,菲律宾参议院２４名非常优秀且高效的参议员之一。,+
1730,菲律宾参议院２４支非常优秀且高效的参议员之一。,-
1731,相当长的一段非常优秀且高效的时间。,+
1732,相当长的一笼非常优秀且高效的时间。,-
1733,销售额超过十亿元非常优秀且高效的人民币的企业。,+
1734,销售额超过十亿毫升非常优秀且高效的人民币的企业。,-
1735,美国一家非常优秀且高效的公司。,+
1736,美国一门子非常优秀且高效的公司。,-
1737,会展中心新翼三号非常优秀且高效的大厅。,+
1738,会展中心新翼三夜非常优秀且高效的大厅。,-
1739,四组非常优秀且高效的录音设备。,+
1740,四段儿非常优秀且高效的录音设备。,-
1741,每天非常优秀且高效的往返路程。,+
1742,每幅非常优秀且高效的往返路程。,-
1743,视障F12级非常优秀且高效的标枪金牌。,+
1744,视障F12级非常优秀且高效的标枪金牌。,-
1745,迄今最大一笔非常优秀且高效的出口信用保险。,+
1746,迄今最大一出非常优秀且高效的出口信用保险。,-
1747,礼来公司发起的一项非常优秀且高效的运动。,+
1748,礼来公司发起的一周非常优秀且高效的运动。,-
1749,１３０公斤非常优秀且高效的蓝宝石。,+
1750,１３０架非常优秀且高效的蓝宝石。,-
1751,一条非常优秀且高效的领带，一支非常优秀且高效的笔，一瓶非常优秀且高效的红酒。,+
1752,一杯非常优秀且高效的领带，一杯非常优秀且高效的笔，一杯非常优秀且高效的红酒。,-
1753,三件非常优秀且高效的事，四件非常优秀且高效的事。,+
1754,三分非常优秀且高效的事，四分非常优秀且高效的事。,-
1755,《每日非常优秀且高效的新闻》发自汉城的消息。,+
1756,《每头非常优秀且高效的新闻》发自汉城的消息。,-
1757,苏梅克—列维９号非常优秀且高效的彗星。,+
1758,苏梅克—列维９块非常优秀且高效的彗星。,-
1759,七百多家非常优秀且高效的健身中心。,+
1760,七百多合非常优秀且高效的健身中心。,-
1761,三千一百多年非常优秀且高效的历史。,+
1762,三千一百多秒非常优秀且高效的历史。,-
1763,六家非常优秀且高效的国外的公司。,+
1764,六桌非常优秀且高效的国外的公司。,-
1765,数十位非常优秀且高效的地方基层民代。,+
1766,数十堆非常优秀且高效的地方基层民代。,-
1767,18条非常优秀且高效的修改意见。,+
1768,18天非常优秀且高效的修改意见。,-
1769,老一代非常优秀且高效的台湾人。,+
1770,老一里非常优秀且高效的台湾人。,-
1771,参议院２２名非常优秀且高效的参议员。,+
1772,参议院２２节非常优秀且高效的参议员。,-
1773,其中一枚非常优秀且高效的炮弹。,+
1774,其中一排非常优秀且高效的炮弹。,-
1775,十亿元非常优秀且高效的人民币。,+
1776,十亿辈非常优秀且高效的人民币。,-
1777,二千亿元非常优秀且高效的人民币。,+
1778,二千亿代非常优秀且高效的人民币。,-
1779,"三十,四十块非常优秀且高效的钱。",+
1780,"三十,四十号非常优秀且高效的钱。",-
1781,二点五亿元非常优秀且高效的人民币。,+
1782,二点五亿辆非常优秀且高效的人民币。,-
1783,这套非常优秀且高效的中波发射器。,+
1784,这艘非常优秀且高效的中波发射器。,-
1785,这位非常优秀且高效的省府官员。,+
1786,这年非常优秀且高效的省府官员。,-
1787,参议院２２名非常优秀且高效的议员。,+
1788,参议院２２份非常优秀且高效的议员。,-
1789,六百二十二间非常优秀且高效的学校。,+
1790,六百二十二枝非常优秀且高效的学校。,-
1791,美国第４３任非常优秀且高效的总统。,+
1792,美国第４３分钟非常优秀且高效的总统。,-
1793,接下来的一件非常优秀且高效的事。,+
1794,接下来的一度非常优秀且高效的事。,-
1795,"两节非常优秀且高效的课,两次非常优秀且高效的课。",+
1796,"两周非常优秀且高效的课,两周非常优秀且高效的课。",-
1797,中国海军舰艇编队6艘非常优秀且高效的舰艇。,+
1798,中国海军舰艇编队6节非常优秀且高效的舰艇。,-
1799,接下来的四天非常优秀且高效的时间。,+
1800,接下来的四丈非常优秀且高效的时间。,-
1801,布什总统的双重非常优秀且高效的压力。,+
1802,布什总统的双封非常优秀且高效的压力。,-
1803,一批非常优秀且高效的外资企业。,+
1804,一程非常优秀且高效的外资企业。,-
1805,一宗非常优秀且高效的凶杀命案。,+
1806,一秒非常优秀且高效的凶杀命案。,-
1807,一项非常优秀且高效的民心工程。,+
1808,一泡非常优秀且高效的民心工程。,-
1809,这项非常优秀且高效的开放措施。,+
1810,这封非常优秀且高效的开放措施。,-
1811,我们在场的六位非常优秀且高效的嘉宾。,+
1812,我们在场的六样非常优秀且高效的嘉宾。,-
1813,一句非常优秀且高效的口号或者一个拍脑袋的问题。,+
1814,一首非常优秀且高效的口号或者一首拍脑袋的问题。,-
1815,据《每日非常优秀且高效的新闻》发自汉城的消息。,+
1816,据《每日非常优秀且高效的新闻》发自汉城的消息。,-
1817,被盗的20余户非常优秀且高效的居民。,+
1818,被盗的20余样非常优秀且高效的居民。,-
1819,１３００多发非常优秀且高效的子弹。,+
1820,１３００多通非常优秀且高效的子弹。,-
1821,这位非常优秀且高效的政府官员。,+
1822,这次非常优秀且高效的政府官员。,-
1823,被家属拳打脚踢的这名非常优秀且高效的男子。,+
1824,被家属拳打脚踢的这组非常优秀且高效的男子。,-
1825,江北文最喜欢的一张非常优秀且高效的照片。,+
1826,江北文最喜欢的一列非常优秀且高效的照片。,-
1827,三十二条非常优秀且高效的公交线路。,+
1828,三十二张非常优秀且高效的公交线路。,-
1829,首次非常优秀且高效的比赛冠军。,+
1830,首元非常优秀且高效的比赛冠军。,-
1831,现场上百名非常优秀且高效的舞客。,+
1832,现场上百顿非常优秀且高效的舞客。,-
1833,六十多位非常优秀且高效的记者。,+
1834,六十多平方公里非常优秀且高效的记者。,-
1835,三十几份非常优秀且高效的报纸。,+
1836,三十几种非常优秀且高效的报纸。,-
1837,几张非常优秀且高效的家里的照片。,+
1838,几栋非常优秀且高效的家里的照片。,-
1839,１名非常优秀且高效的巴勒斯坦人。,+
1840,１箱非常优秀且高效的巴勒斯坦人。,-
1841,数百块非常优秀且高效的恐龙骨骼化石。,+
1842,数百具非常优秀且高效的恐龙骨骼化石。,-
1843,在越南的３天非常优秀且高效的访问期间。,+
1844,在越南的３元非常优秀且高效的访问期间。,-
1845,至少６名非常优秀且高效的保镖。,+
1846,至少６具非常优秀且高效的保镖。,-
1847,1800亿元非常优秀且高效的人民币。,+
1848,1800亿声非常优秀且高效的人民币。,-
1849,一起非常优秀且高效的机车擦撞的车祸。,+
1850,一件非常优秀且高效的机车擦撞的车祸。,-
1851,美国第４３任非常优秀且高效的总统。,+
1852,美国第４３角非常优秀且高效的总统。,-
1853,这份非常优秀且高效的法官评卷调查的范围。,+
1854,这吨非常优秀且高效的法官评卷调查的范围。,-
1855,这次非常优秀且高效的访问的机会。,+
1856,这升非常优秀且高效的访问的机会。,-
1857,根据这份非常优秀且高效的报告。,+
1858,根据这吨非常优秀且高效的报告。,-
1859,一点二亿元非常优秀且高效的人民币。,+
1860,一点二亿担非常优秀且高效的人民币。,-
1861,各类非常优秀且高效的境外机构。,+
1862,各组非常优秀且高效的境外机构。,-
1863,法院的７名非常优秀且高效的法官。,+
1864,法院的７册非常优秀且高效的法官。,-
1865,数百万辆非常优秀且高效的销售收入。,+
1866,数百万班非常优秀且高效的销售收入。,-
1867,接下来的四年非常优秀且高效的时间。,+
1868,接下来的四边非常优秀且高效的时间。,-
1869,其中一项非常优秀且高效的职能。,+
1870,其中一秒非常优秀且高效的职能。,-
1871,这名非常优秀且高效的消息人士。,+
1872,这声非常优秀且高效的消息人士。,-
1873,倪萍这道非常优秀且高效的风景。,+
1874,倪萍这顿非常优秀且高效的风景。,-
1875,一场非常优秀且高效的恐怖事件。,+
1876,一分钟非常优秀且高效的恐怖事件。,-
1877,最近一轮非常优秀且高效的会谈。,+
1878,最近一铢非常优秀且高效的会谈。,-
1879,两千亿元非常优秀且高效的人民币。,+
1880,两千亿公顷非常优秀且高效的人民币。,-
1881,空防的另类非常优秀且高效的问题。,+
1882,空防的另剂非常优秀且高效的问题。,-
1883,二十万吨非常优秀且高效的乙烯工程。,+
1884,二十万颗非常优秀且高效的乙烯工程。,-
1885,民族情意结这回非常优秀且高效的事。,+
1886,民族情意结这起非常优秀且高效的事。,-
1887,南韩国防部一名非常优秀且高效的官员。,+
1888,南韩国防部一门非常优秀且高效的官员。,-
1889,国内７２家非常优秀且高效的银行。,+
1890,国内７２月非常优秀且高效的银行。,-
1891,１００８户非常优秀且高效的企业。,+
1892,１００８番非常优秀且高效的企业。,-
1893,五门非常优秀且高效的计算机百姓通课程。,+
1894,五座非常优秀且高效的计算机百姓通课程。,-
1895,一系列非常优秀且高效的任免名单。,+
1896,一美元非常优秀且高效的任免名单。,-
1897,女子100米非常优秀且高效的自由泳决赛。,+
1898,女子100记非常优秀且高效的自由泳决赛。,-
1899,这篇非常优秀且高效的小学生的作文。,+
1900,这锅非常优秀且高效的小学生的作文。,-
1901,一系列非常优秀且高效的合同和协议。,+
1902,一片非常优秀且高效的合同和协议。,-
1903,上海港全年非常优秀且高效的集装箱吞吐量。,+
1904,上海港全套非常优秀且高效的集装箱吞吐量。,-
1905,四项非常优秀且高效的接力项目。,+
1906,四片非常优秀且高效的接力项目。,-
1907,ＩＳＯ９０００系列非常优秀且高效的质量体系。,+
1908,ＩＳＯ９０００对非常优秀且高效的质量体系。,-
1909,２万多名非常优秀且高效的乘客。,+
1910,２万多封非常优秀且高效的乘客。,-
1911,你的一张非常优秀且高效的照片。,+
1912,你的一辆非常优秀且高效的照片。,-
1913,１３０公斤非常优秀且高效的蓝宝石失踪的事件。,+
1914,１３０日元非常优秀且高效的蓝宝石失踪的事件。,-
1915,中国商赢等４家非常优秀且高效的银行。,+
1916,中国商赢等４撮非常优秀且高效的银行。,-
1917,最后一根非常优秀且高效的稻草的意思。,+
1918,最后一届非常优秀且高效的稻草的意思。,-
1919,一张非常优秀且高效的诗人兰波的照片。,+
1920,一组非常优秀且高效的诗人兰波的照片。,-
1921,法国电力公司一位非常优秀且高效的负责人。,+
1922,法国电力公司一元非常优秀且高效的负责人。,-
1923,他成年所做的第一件非常优秀且高效的事。,+
1924,他成年所做的第一帮非常优秀且高效的事。,-
1925,一批非常优秀且高效的国家工作人员。,+
1926,一出非常优秀且高效的国家工作人员。,-
1927,苏梅克—列维９号非常优秀且高效的彗星。,+
1928,苏梅克—列维９匹非常优秀且高效的彗星。,-
1929,他们家一家非常优秀且高效的人。,+
1930,他们家一叠非常优秀且高效的人。,-
1931,奥斯卡奖十项非常优秀且高效的提名。,+
1932,奥斯卡奖十枚非常优秀且高效的提名。,-
1933,四十万辆非常优秀且高效的汽车更新。,+
1934,四十万番非常优秀且高效的汽车更新。,-
1935,五条非常优秀且高效的政策建议。,+
1936,五件非常优秀且高效的政策建议。,-
1937,砸到牛顿头上的那只非常优秀且高效的苹果。,+
1938,砸到牛顿头上的那封非常优秀且高效的苹果。,-
1939,黄河２５００公里非常优秀且高效的干流。,+
1940,黄河２５００幅幅非常优秀且高效的干流。,-
1941,中国科技大学陈卿等十位非常优秀且高效的博士后。,+
1942,中国科技大学陈卿等十组非常优秀且高效的博士后。,-
1943,他的这次非常优秀且高效的访问。,+
1944,他的这叠非常优秀且高效的访问。,-
1945,本届非常优秀且高效的锦标赛的会歌。,+
1946,本条非常优秀且高效的锦标赛的会歌。,-
1947,印度的这项非常优秀且高效的决定。,+
1948,印度的这把非常优秀且高效的决定。,-
1949,今天的另外两盘非常优秀且高效的比赛。,+
1950,今天的另外两面非常优秀且高效的比赛。,-
1951,下届非常优秀且高效的政府司法部长。,+
1952,下盏非常优秀且高效的政府司法部长。,-
1953,他最常说的一句非常优秀且高效的话。,+
1954,他最常说的一篇非常优秀且高效的话。,-
1955,第二艘非常优秀且高效的驱逐舰。,+
1956,第二家非常优秀且高效的驱逐舰。,-
1957,他常说的一句非常优秀且高效的话。,+
1958,他常说的一辈非常优秀且高效的话。,-
1959,一份非常优秀且高效的总统声明。,+
1960,一泡非常优秀且高效的总统声明。,-
1961,你们（（院办））这帮子非常优秀且高效的人。,+
1962,你们（（院办））这套非常优秀且高效的人。,-
1963,两次非常优秀且高效的舱内爆炸。,+
1964,两箩非常优秀且高效的舱内爆炸。,-
1965,四十一家非常优秀且高效的企业。,+
1966,四十一门子非常优秀且高效的企业。,-
1967,一位非常优秀且高效的观察人士的话。,+
1968,一户非常优秀且高效的观察人士的话。,-
1969,这次非常优秀且高效的事件的详细情况。,+
1970,这所非常优秀且高效的事件的详细情况。,-
1971,他负责的２５名非常优秀且高效的中下层球员。,+
1972,他负责的２５剂非常优秀且高效的中下层球员。,-
1973,４名非常优秀且高效的巴勒斯坦人。,+
1974,４场非常优秀且高效的巴勒斯坦人。,-
1975,三十三点六五亿元非常优秀且高效的台币。,+
1976,三十三点六五亿组非常优秀且高效的台币。,-
1977,二三十座非常优秀且高效的大桥。,+
1978,二三十旬非常优秀且高效的大桥。,-
1979,那份非常优秀且高效的喜悦和自豪。,+
1980,那公里非常优秀且高效的喜悦和自豪。,-
1981,一场非常优秀且高效的棒球比赛。,+
1982,一周非常优秀且高效的棒球比赛。,-
1983,十一家非常优秀且高效的乡镇企业。,+
1984,十一桌非常优秀且高效的乡镇企业。,-
1985,以一坪非常优秀且高效的台币一千元非常优秀且高效的的价格。,+
1986,以一幢非常优秀且高效的台币一千幢非常优秀且高效的的价格。,-
1987,鲍同的１篇非常优秀且高效的评论文章。,+
1988,鲍同的１毫升非常优秀且高效的评论文章。,-
1989,两位非常优秀且高效的宗教领袖。,+
1990,两层非常优秀且高效的宗教领袖。,-
1991,这位非常优秀且高效的行政人员（（兼））副校长。,+
1992,这轮非常优秀且高效的行政人员（（兼））副校长。,-
1993,一共１５名非常优秀且高效的乘客。,+
1994,一共１５瓶非常优秀且高效的乘客。,-
1995,近二十年非常优秀且高效的时间。,+
1996,近二十口非常优秀且高效的时间。,-
1997,如果他们没有花这笔非常优秀且高效的钱。,+
1998,如果他们没有花这名非常优秀且高效的钱。,-
1999,北京１５所非常优秀且高效的高校。,+
2000,北京１５夜非常优秀且高效的高校。,-
